item_id,restaurant_id,name,category,veg_flag,price,description,tags,historical_attach_rate
I01833,R0183,Muffin,dessert,veg,57,Fresh muffin,dessert|veg|Beverages,0.133
I01834,R0183,Cookie,dessert,veg,47,Fresh baked cookie,dessert|veg|Beverages,0.385
I01835,R0183,Water Bottle,beverage,veg,19,Mineral water,beverage|veg|Beverages,0.102
I01836,R0183,Soft Drink,beverage,veg,47,Refreshing beverage,beverage|veg|Beverages,0.195
I01837,R0184,Chicken Wrap,main,non-veg,171,Chicken stuffed wrap,main|non-veg|Fast Food|popular,0.0
I01838,R0184,Sandwich,main,veg,95,Grilled sandwich,main|veg|Fast Food|popular,0.0
I01839,R0184,Veg Wrap,main,veg,123,Vegetable stuffed wrap,main|veg|Fast Food|popular,0.0
I01840,R0184,Frankie,main,veg,114,Stuffed roll,main|veg|Fast Food|popular,0.0
I01841,R0184,Onion Rings,side,veg,85,Crispy onion rings,side|veg|Fast Food,0.211
I01842,R0184,Fries,side,veg,76,Crispy fries,side|veg|Fast Food,0.296
I01843,R0184,Brownie,dessert,veg,95,Chocolate brownie,dessert|veg|Fast Food,0.326
I01844,R0184,Ice Cream,dessert,veg,57,Vanilla ice cream,dessert|veg|Fast Food,0.22
I01845,R0184,Cold Coffee,beverage,veg,114,Iced coffee,beverage|veg|Fast Food,0.316
I01846,R0184,Soft Drink,beverage,veg,47,Refreshing beverage,beverage|veg|Fast Food,0.215
I01847,R0185,Waffle,main,veg,225,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I01848,R0185,Pancake,main,veg,200,Fluffy pancakes,main|veg|Desserts|popular,0.0
I01849,R0185,Ice Cream Sundae,main,veg,187,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I01850,R0185,Extra Toppings,side,veg,50,Additional toppings,side|veg|Desserts,0.138
I01851,R0185,Syrup Shot,side,veg,37,Extra syrup,side|veg|Desserts,0.25
I01852,R0185,Cheesecake,dessert,veg,225,Creamy cheesecake,dessert|veg|Desserts,0.276
I01853,R0185,Chocolate Cake,dessert,veg,150,Rich chocolate cake,dessert|veg|Desserts,0.193
I01854,R0185,Milkshake,beverage,veg,162,Thick milkshake,beverage|veg|Desserts,0.121
I01855,R0185,Hot Chocolate,beverage,veg,125,Rich hot chocolate,beverage|veg|Desserts,0.209
I01856,R0186,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I01857,R0186,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I01858,R0186,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I01859,R0186,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I01860,R0186,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.24
I01861,R0186,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.19
I01862,R0186,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.183
I01863,R0186,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.229
I01864,R0186,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.306
I01865,R0186,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.224
I01866,R0186,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.282
I01867,R0187,Pancake,main,veg,224,Fluffy pancakes,main|veg|Desserts|popular,0.0
I01868,R0187,Waffle,main,veg,251,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I01869,R0187,Extra Toppings,side,veg,56,Additional toppings,side|veg|Desserts,0.336
I01870,R0187,Syrup Shot,side,veg,42,Extra syrup,side|veg|Desserts,0.183
I01871,R0187,Chocolate Cake,dessert,veg,168,Rich chocolate cake,dessert|veg|Desserts,0.34
I01872,R0187,Cheesecake,dessert,veg,251,Creamy cheesecake,dessert|veg|Desserts,0.142
I01873,R0187,Milkshake,beverage,veg,182,Thick milkshake,beverage|veg|Desserts,0.161
I01874,R0187,Hot Chocolate,beverage,veg,140,Rich hot chocolate,beverage|veg|Desserts,0.111
I01875,R0188,Chicken Wrap,main,non-veg,198,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I01876,R0188,Veg Wrap,main,veg,143,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I01877,R0188,Frankie,main,veg,132,Stuffed roll,main|veg|Italian|popular,0.0
I01878,R0188,Sandwich,main,veg,110,Grilled sandwich,main|veg|Italian|popular,0.0
I01879,R0188,Fries,side,veg,88,Crispy fries,side|veg|Italian,0.127
I01880,R0188,Onion Rings,side,veg,99,Crispy onion rings,side|veg|Italian,0.309
I01881,R0188,Ice Cream,dessert,veg,66,Vanilla ice cream,dessert|veg|Italian,0.346
I01882,R0188,Brownie,dessert,veg,110,Chocolate brownie,dessert|veg|Italian,0.369
I01883,R0188,Soft Drink,beverage,veg,55,Refreshing beverage,beverage|veg|Italian,0.34
I01884,R0188,Cold Coffee,beverage,veg,132,Iced coffee,beverage|veg|Italian,0.252
I01885,R0189,Masala Dosa,main,veg,168,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I01886,R0189,Idli Sambar,main,veg,112,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I01887,R0189,Tomato Chutney,side,veg,42,Tangy tomato chutney,side|veg|South Indian,0.251
I01888,R0189,Sambar,side,veg,56,Lentil and vegetable curry,side|veg|South Indian,0.197
I01889,R0189,Kesari,dessert,veg,70,Semolina sweet,dessert|veg|South Indian,0.211
I01890,R0189,Payasam,dessert,veg,84,Sweet milk pudding,dessert|veg|South Indian,0.309
I01891,R0189,Buttermilk,beverage,veg,49,Spiced yogurt drink,beverage|veg|South Indian,0.271
I01892,R0189,Filter Coffee,beverage,veg,56,South Indian filter coffee,beverage|veg|South Indian,0.131
I01893,R0190,Ice Cream Sundae,main,veg,142,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I01894,R0190,Waffle,main,veg,171,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I01895,R0190,Pancake,main,veg,152,Fluffy pancakes,main|veg|Desserts|popular,0.0
I01896,R0190,Syrup Shot,side,veg,28,Extra syrup,side|veg|Desserts,0.381
I01897,R0190,Extra Toppings,side,veg,38,Additional toppings,side|veg|Desserts,0.204
I01898,R0190,Chocolate Cake,dessert,veg,114,Rich chocolate cake,dessert|veg|Desserts,0.122
I01899,R0190,Cheesecake,dessert,veg,171,Creamy cheesecake,dessert|veg|Desserts,0.236
I01900,R0190,Hot Chocolate,beverage,veg,95,Rich hot chocolate,beverage|veg|Desserts,0.314
I01901,R0190,Milkshake,beverage,veg,123,Thick milkshake,beverage|veg|Desserts,0.127
I01902,R0191,Chicken Wrap,main,non-veg,171,Chicken stuffed wrap,main|non-veg|Italian|popular,0.0
I01903,R0191,Frankie,main,veg,114,Stuffed roll,main|veg|Italian|popular,0.0
I01904,R0191,Sandwich,main,veg,95,Grilled sandwich,main|veg|Italian|popular,0.0
I01905,R0191,Veg Wrap,main,veg,123,Vegetable stuffed wrap,main|veg|Italian|popular,0.0
I01906,R0191,Onion Rings,side,veg,85,Crispy onion rings,side|veg|Italian,0.392
I01907,R0191,Fries,side,veg,76,Crispy fries,side|veg|Italian,0.174
I01908,R0191,Ice Cream,dessert,veg,57,Vanilla ice cream,dessert|veg|Italian,0.313
I01909,R0191,Brownie,dessert,veg,95,Chocolate brownie,dessert|veg|Italian,0.323
I01910,R0191,Cold Coffee,beverage,veg,114,Iced coffee,beverage|veg|Italian,0.12
I01911,R0191,Soft Drink,beverage,veg,47,Refreshing beverage,beverage|veg|Italian,0.296
I01912,R0192,Cold Coffee,main,veg,162,Iced coffee,main|veg|Beverages|popular,0.0
I01913,R0192,Mojito,main,veg,137,Refreshing mint drink,main|veg|Beverages|popular,0.0
I01914,R0192,Smoothie,main,veg,187,Fruit smoothie,main|veg|Beverages|popular,0.0
I01915,R0192,Extra Shot,side,veg,37,Extra coffee shot,side|veg|Beverages,0.28
I01916,R0192,Whipped Cream,side,veg,31,Extra whipped cream,side|veg|Beverages,0.325
I01917,R0192,Cookie,dessert,veg,62,Fresh baked cookie,dessert|veg|Beverages,0.139
I01918,R0192,Muffin,dessert,veg,75,Fresh muffin,dessert|veg|Beverages,0.358
I01919,R0192,Water Bottle,beverage,veg,25,Mineral water,beverage|veg|Beverages,0.226
I01920,R0192,Soft Drink,beverage,veg,62,Refreshing beverage,beverage|veg|Beverages,0.385
I01921,R0193,Hakka Noodles,main,veg,161,Stir-fried noodles,main|veg|Chinese|popular,0.0
I01922,R0193,Chilli Chicken,main,non-veg,247,Spicy chicken preparation,main|non-veg|Chinese|popular,0.0
I01923,R0193,Manchurian,main,veg,190,Vegetable balls in gravy,main|veg|Chinese|popular,0.0
I01924,R0193,Fried Rice,main,veg,171,Stir-fried rice with vegetables,main|veg|Chinese|popular,0.0
I01925,R0193,Momos,side,veg,114,Steamed dumplings,side|veg|Chinese,0.246
I01926,R0193,Chilli Potato,side,veg,104,Spicy potato fingers,side|veg|Chinese,0.277
I01927,R0193,Spring Roll,side,veg,85,Crispy vegetable rolls,side|veg|Chinese,0.157
I01928,R0193,Date Pancake,dessert,veg,95,Sweet pancake with dates,dessert|veg|Chinese,0.127
I01929,R0193,Honey Noodles,dessert,veg,76,Crispy noodles with honey,dessert|veg|Chinese,0.363
I01930,R0193,Soft Drink,beverage,veg,47,Refreshing beverage,beverage|veg|Chinese,0.344
I01931,R0193,Green Tea,beverage,veg,38,Hot green tea,beverage|veg|Chinese,0.282
I01932,R0194,Pani Puri,main,veg,84,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I01933,R0194,Chole Bhature,main,veg,182,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I01934,R0194,Papad,side,veg,28,Crispy papad,side|veg|Street Food,0.351
I01935,R0194,Extra Pav,side,veg,21,Extra bread,side|veg|Street Food,0.156
I01936,R0194,Rabri,dessert,veg,112,Thickened sweet milk,dessert|veg|Street Food,0.13
I01937,R0194,Jalebi,dessert,veg,70,Sweet fried spirals,dessert|veg|Street Food,0.139
I01938,R0194,Lassi,beverage,veg,84,Yogurt drink,beverage|veg|Street Food,0.272
I01939,R0194,Masala Chai,beverage,veg,42,Spiced tea,beverage|veg|Street Food,0.29
I01940,R0195,Sandwich,main,veg,140,Grilled sandwich,main|veg|Italian|popular,0.0
I01941,R0195,Frankie,main,veg,168,Stuffed roll,main|veg|Italian|popular,0.0
I01942,R0195,Onion Rings,side,veg,125,Crispy onion rings,side|veg|Italian,0.348
I01943,R0195,Fries,side,veg,112,Crispy fries,side|veg|Italian,0.345
I01944,R0195,Brownie,dessert,veg,140,Chocolate brownie,dessert|veg|Italian,0.307
I01945,R0195,Ice Cream,dessert,veg,84,Vanilla ice cream,dessert|veg|Italian,0.145
I01946,R0195,Soft Drink,beverage,veg,70,Refreshing beverage,beverage|veg|Italian,0.201
I01947,R0195,Cold Coffee,beverage,veg,168,Iced coffee,beverage|veg|Italian,0.222
I01948,R0196,Pancake,main,veg,176,Fluffy pancakes,main|veg|Desserts|popular,0.0
I01949,R0196,Ice Cream Sundae,main,veg,165,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I01950,R0196,Waffle,main,veg,198,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I01951,R0196,Syrup Shot,side,veg,33,Extra syrup,side|veg|Desserts,0.257
I01952,R0196,Extra Toppings,side,veg,44,Additional toppings,side|veg|Desserts,0.186
I01953,R0196,Chocolate Cake,dessert,veg,132,Rich chocolate cake,dessert|veg|Desserts,0.138
I01954,R0196,Cheesecake,dessert,veg,198,Creamy cheesecake,dessert|veg|Desserts,0.172
I01955,R0196,Hot Chocolate,beverage,veg,110,Rich hot chocolate,beverage|veg|Desserts,0.104
I01956,R0196,Milkshake,beverage,veg,143,Thick milkshake,beverage|veg|Desserts,0.116
I01957,R0197,Veg Steak,main,veg,308,Grilled vegetable steak,main|veg|Continental|popular,0.0
I01958,R0197,Pasta Arrabbiata,main,veg,264,Spicy tomato pasta,main|veg|Continental|popular,0.0
I01959,R0197,Fish and Chips,main,non-veg,385,Classic fish and chips,main|non-veg|Continental|popular,0.0
I01960,R0197,Grilled Chicken,main,non-veg,352,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I01961,R0197,Mashed Potatoes,side,veg,110,Creamy mashed potatoes,side|veg|Continental,0.118
I01962,R0197,Garlic Bread,side,veg,99,Garlic bread,side|veg|Continental,0.365
I01963,R0197,Caesar Salad,side,veg,154,Classic Caesar salad,side|veg|Continental,0.259
I01964,R0197,Tiramisu,dessert,veg,198,Classic Italian dessert,dessert|veg|Continental,0.115
I01965,R0197,Panna Cotta,dessert,veg,176,Italian custard,dessert|veg|Continental,0.184
I01966,R0197,Iced Tea,beverage,veg,88,Refreshing iced tea,beverage|veg|Continental,0.321
I01967,R0197,Lemonade,beverage,veg,77,Fresh lemonade,beverage|veg|Continental,0.174
I01968,R0198,Idli Sambar,main,veg,100,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I01969,R0198,Vada,main,veg,87,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I01970,R0198,Masala Dosa,main,veg,150,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I01971,R0198,Sambar,side,veg,50,Lentil and vegetable curry,side|veg|South Indian,0.142
I01972,R0198,Tomato Chutney,side,veg,37,Tangy tomato chutney,side|veg|South Indian,0.181
I01973,R0198,Coconut Chutney,side,veg,37,Fresh coconut chutney,side|veg|South Indian,0.191
I01974,R0198,Payasam,dessert,veg,75,Sweet milk pudding,dessert|veg|South Indian,0.107
I01975,R0198,Kesari,dessert,veg,62,Semolina sweet,dessert|veg|South Indian,0.286
I01976,R0198,Buttermilk,beverage,veg,43,Spiced yogurt drink,beverage|veg|South Indian,0.129
I01977,R0198,Filter Coffee,beverage,veg,50,South Indian filter coffee,beverage|veg|South Indian,0.267
I01978,R0199,Ice Cream Sundae,main,veg,187,Loaded ice cream sundae,main|veg|Desserts|popular,0.0
I01979,R0199,Waffle,main,veg,225,Belgian waffle with toppings,main|veg|Desserts|popular,0.0
I01980,R0199,Pancake,main,veg,200,Fluffy pancakes,main|veg|Desserts|popular,0.0
I01981,R0199,Extra Toppings,side,veg,50,Additional toppings,side|veg|Desserts,0.242
I01982,R0199,Syrup Shot,side,veg,37,Extra syrup,side|veg|Desserts,0.293
I01983,R0199,Cheesecake,dessert,veg,225,Creamy cheesecake,dessert|veg|Desserts,0.206
I01984,R0199,Chocolate Cake,dessert,veg,150,Rich chocolate cake,dessert|veg|Desserts,0.177
I01985,R0199,Milkshake,beverage,veg,162,Thick milkshake,beverage|veg|Desserts,0.231
I01986,R0199,Hot Chocolate,beverage,veg,125,Rich hot chocolate,beverage|veg|Desserts,0.233
I01987,R0200,Veg Steak,main,veg,308,Grilled vegetable steak,main|veg|Continental|popular,0.0
I01988,R0200,Grilled Chicken,main,non-veg,352,Herb grilled chicken,main|non-veg|Continental|popular,0.0
I01989,R0200,Pasta Arrabbiata,main,veg,264,Spicy tomato pasta,main|veg|Continental|popular,0.0
I01990,R0200,Fish and Chips,main,non-veg,385,Classic fish and chips,main|non-veg|Continental|popular,0.0
I01991,R0200,Garlic Bread,side,veg,99,Garlic bread,side|veg|Continental,0.24
I01992,R0200,Mashed Potatoes,side,veg,110,Creamy mashed potatoes,side|veg|Continental,0.129
I01993,R0200,Caesar Salad,side,veg,154,Classic Caesar salad,side|veg|Continental,0.373
I01994,R0200,Panna Cotta,dessert,veg,176,Italian custard,dessert|veg|Continental,0.132
I01995,R0200,Tiramisu,dessert,veg,198,Classic Italian dessert,dessert|veg|Continental,0.367
I01996,R0200,Iced Tea,beverage,veg,88,Refreshing iced tea,beverage|veg|Continental,0.34
I01997,R0200,Lemonade,beverage,veg,77,Fresh lemonade,beverage|veg|Continental,0.273
I01998,R0201,Mutton Biryani,main,non-veg,385,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I01999,R0201,Veg Biryani,main,veg,220,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0
I02000,R0201,Egg Biryani,main,non-veg,242,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0
I02001,R0201,Chicken Biryani,main,non-veg,308,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I02002,R0201,Salan,side,veg,66,Spicy curry accompaniment,side|veg|Biryani,0.389
I02003,R0201,Raita,side,veg,44,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.204
I02004,R0201,Double Ka Meetha,side,veg,88,Sweet bread pudding,side|veg|Biryani,0.38
I02005,R0201,Gulab Jamun,dessert,veg,66,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.365
I02006,R0201,Khubani Ka Meetha,dessert,veg,99,Apricot dessert,dessert|veg|Biryani,0.349
I02007,R0201,Soft Drink,beverage,veg,55,Refreshing carbonated beverage,beverage|veg|Biryani,0.271
I02008,R0201,Lassi,beverage,veg,77,Thick yogurt drink,beverage|veg|Biryani,0.231
I02009,R0202,Samosa,main,veg,28,Crispy pastry with filling,main|veg|Street Food|popular,0.0
I02010,R0202,Chole Bhature,main,veg,123,Chickpea curry with fried bread,main|veg|Street Food|popular,0.0
I02011,R0202,Pav Bhaji,main,veg,114,Mashed vegetable curry with bread,main|veg|Street Food|popular,0.0
I02012,R0202,Pani Puri,main,veg,57,Crispy puris with flavored water,main|veg|Street Food|popular,0.0
I02013,R0202,Papad,side,veg,19,Crispy papad,side|veg|Street Food,0.242
I02014,R0202,Extra Pav,side,veg,14,Extra bread,side|veg|Street Food,0.165
I02015,R0202,Jalebi,dessert,veg,47,Sweet fried spirals,dessert|veg|Street Food,0.281
I02016,R0202,Rabri,dessert,veg,76,Thickened sweet milk,dessert|veg|Street Food,0.281
I02017,R0202,Masala Chai,beverage,veg,28,Spiced tea,beverage|veg|Street Food,0.235
I02018,R0202,Lassi,beverage,veg,57,Yogurt drink,beverage|veg|Street Food,0.134
I02019,R0203,Chicken Biryani,main,non-veg,308,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I02020,R0203,Egg Biryani,main,non-veg,242,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0
I02021,R0203,Mutton Biryani,main,non-veg,385,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I02022,R0203,Veg Biryani,main,veg,220,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0
I02023,R0203,Double Ka Meetha,side,veg,88,Sweet bread pudding,side|veg|Biryani,0.195
I02024,R0203,Raita,side,veg,44,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.3
I02025,R0203,Salan,side,veg,66,Spicy curry accompaniment,side|veg|Biryani,0.126
I02026,R0203,Khubani Ka Meetha,dessert,veg,99,Apricot dessert,dessert|veg|Biryani,0.125
I02027,R0203,Gulab Jamun,dessert,veg,66,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.322
I02028,R0203,Lassi,beverage,veg,77,Thick yogurt drink,beverage|veg|Biryani,0.395
I02029,R0203,Soft Drink,beverage,veg,55,Refreshing carbonated beverage,beverage|veg|Biryani,0.11
I02030,R0204,Smoothie,main,veg,210,Fruit smoothie,main|veg|Beverages|popular,0.0
I02031,R0204,Mojito,main,veg,154,Refreshing mint drink,main|veg|Beverages|popular,0.0
I02032,R0204,Whipped Cream,side,veg,35,Extra whipped cream,side|veg|Beverages,0.114
I02033,R0204,Extra Shot,side,veg,42,Extra coffee shot,side|veg|Beverages,0.315
I02034,R0204,Muffin,dessert,veg,84,Fresh muffin,dessert|veg|Beverages,0.218
I02035,R0204,Cookie,dessert,veg,70,Fresh baked cookie,dessert|veg|Beverages,0.363
I02036,R0204,Water Bottle,beverage,veg,28,Mineral water,beverage|veg|Beverages,0.187
I02037,R0204,Soft Drink,beverage,veg,70,Refreshing beverage,beverage|veg|Beverages,0.163
I02038,R0205,Idli Sambar,main,veg,88,Steamed rice cakes with lentil curry,main|veg|South Indian|popular,0.0
I02039,R0205,Vada,main,veg,77,Crispy fried lentil donuts,main|veg|South Indian|popular,0.0
I02040,R0205,Chicken Chettinad,main,non-veg,308,Spicy Chettinad chicken,main|non-veg|South Indian|popular,0.0
I02041,R0205,Masala Dosa,main,veg,132,Crispy crepe with potato filling,main|veg|South Indian|popular,0.0
I02042,R0205,Tomato Chutney,side,veg,33,Tangy tomato chutney,side|veg|South Indian,0.307
I02043,R0205,Coconut Chutney,side,veg,33,Fresh coconut chutney,side|veg|South Indian,0.394
I02044,R0205,Sambar,side,veg,44,Lentil and vegetable curry,side|veg|South Indian,0.312
I02045,R0205,Payasam,dessert,veg,66,Sweet milk pudding,dessert|veg|South Indian,0.289
I02046,R0205,Kesari,dessert,veg,55,Semolina sweet,dessert|veg|South Indian,0.15
I02047,R0205,Buttermilk,beverage,veg,38,Spiced yogurt drink,beverage|veg|South Indian,0.315
I02048,R0205,Filter Coffee,beverage,veg,44,South Indian filter coffee,beverage|veg|South Indian,0.172
I02049,R0206,Mutton Biryani,main,non-veg,332,Aromatic rice with succulent mutton,main|non-veg|Biryani|popular,0.0
I02050,R0206,Egg Biryani,main,non-veg,209,Rice with boiled eggs and spices,main|non-veg|Biryani|popular,0.0
I02051,R0206,Chicken Biryani,main,non-veg,266,Fragrant basmati rice with tender chicken pieces,main|non-veg|Biryani|popular,0.0
I02052,R0206,Veg Biryani,main,veg,190,Flavorful rice with mixed vegetables,main|veg|Biryani|popular,0.0
I02053,R0206,Double Ka Meetha,side,veg,76,Sweet bread pudding,side|veg|Biryani,0.132
I02054,R0206,Salan,side,veg,57,Spicy curry accompaniment,side|veg|Biryani,0.28
I02055,R0206,Raita,side,veg,38,Cooling yogurt with cucumber and spices,side|veg|Biryani,0.165
I02056,R0206,Khubani Ka Meetha,dessert,veg,85,Apricot dessert,dessert|veg|Biryani,0.112
I02057,R0206,Gulab Jamun,dessert,veg,57,Soft milk dumplings in sugar syrup,dessert|veg|Biryani,0.113
