cart_event_id,session_id,item_id,action,cart_state,cart_value,cart_size,label,candidate_category,candidate_price
CE0017389,S001877,I06982,csao_reject,I06980|I06985|I06984,685,3,0,side,125.0
CE0017390,S001877,I06981,csao_reject,I06980|I06985|I06984,685,3,0,side,140.0
CE0017391,S001877,I06983,csao_reject,I06980|I06985|I06984,685,3,0,dessert,224.0
CE0017392,S001878,I04753,add,I04753,154,1,-1,,
CE0017393,S001878,I04754,add,I04753|I04754,364,2,-1,,
CE0017394,S001878,I04757,csao_reject,I04753|I04754,364,2,0,dessert,84.0
CE0017395,S001878,I04758,csao_reject,I04753|I04754,364,2,0,dessert,70.0
CE0017396,S001878,I04760,csao_reject,I04753|I04754,364,2,0,beverage,28.0
CE0017397,S001878,I04756,csao_reject,I04753|I04754,364,2,0,side,35.0
CE0017398,S001879,I05174,add,I05174,142,1,-1,,
CE0017399,S001879,I05175,csao_accept,I05174,142,1,1,side,28.0
CE0017400,S001879,I05175,add,I05174|I05175,170,2,-1,,
CE0017401,S001879,I05180,csao_reject,I05174|I05175,170,2,0,beverage,19.0
CE0017402,S001879,I05177,csao_accept,I05174|I05175,170,2,1,dessert,57.0
CE0017403,S001879,I05177,add,I05174|I05175|I05177,227,3,-1,,
CE0017404,S001879,I05176,csao_reject,I05174|I05175|I05177,227,3,0,side,23.0
CE0017405,S001879,I05179,csao_accept,I05174|I05175|I05177,227,3,1,beverage,47.0
CE0017406,S001879,I05179,add,I05174|I05175|I05177|I05179,274,4,-1,,
CE0017407,S001880,I05117,add,I05117,165,1,-1,,
CE0017408,S001880,I05121,csao_accept,I05117,165,1,1,dessert,132.0
CE0017409,S001880,I05121,add,I05117|I05121,297,2,-1,,
CE0017410,S001880,I05123,csao_reject,I05117|I05121,297,2,0,beverage,143.0
CE0017411,S001880,I05119,csao_accept,I05117|I05121,297,2,1,side,44.0
CE0017412,S001880,I05119,add,I05117|I05121|I05119,341,3,-1,,
CE0017413,S001880,I05118,csao_accept,I05117|I05121|I05119,341,3,1,side,33.0
CE0017414,S001880,I05118,add,I05117|I05121|I05119|I05118,374,4,-1,,
CE0017415,S001880,I05122,csao_accept,I05117|I05121|I05119|I05118,374,4,1,beverage,110.0
CE0017416,S001880,I05122,add,I05117|I05121|I05119|I05118|I05122,484,5,-1,,
CE0017417,S001880,I05120,csao_accept,I05117|I05121|I05119|I05118|I05122,484,5,1,dessert,198.0
CE0017418,S001880,I05120,add,I05117|I05121|I05119|I05118|I05122|I05120,682,6,-1,,
CE0017419,S001881,I07896,add,I07896,37,1,-1,,
CE0017420,S001881,I07902,csao_reject,I07896,37,1,0,dessert,62.0
CE0017421,S001881,I07900,csao_reject,I07896,37,1,0,side,25.0
CE0017422,S001881,I07899,csao_accept,I07896,37,1,1,side,18.0
CE0017423,S001881,I07899,add,I07896|I07899,55,2,-1,,
CE0017424,S001881,I07904,csao_reject,I07896|I07899,55,2,0,beverage,75.0
CE0017425,S001881,I07903,csao_reject,I07896|I07899,55,2,0,beverage,37.0
CE0017426,S001881,I07901,csao_accept,I07896|I07899,55,2,1,dessert,100.0
CE0017427,S001881,I07901,add,I07896|I07899|I07901,155,3,-1,,
CE0017428,S001882,I04418,add,I04418,168,1,-1,,
CE0017429,S001882,I04420,csao_reject,I04418,168,1,0,side,28.0
CE0017430,S001882,I04421,csao_reject,I04418,168,1,0,dessert,70.0
CE0017431,S001882,I04423,csao_reject,I04418,168,1,0,beverage,84.0
CE0017432,S001882,I04422,csao_reject,I04418,168,1,0,dessert,112.0
CE0017433,S001883,I06800,add,I06800,275,1,-1,,
CE0017434,S001883,I06808,csao_reject,I06800,275,1,0,beverage,87.0
CE0017435,S001883,I06805,csao_reject,I06800,275,1,0,dessert,112.0
CE0017436,S001883,I06806,csao_reject,I06800,275,1,0,dessert,75.0
CE0017437,S001883,I06807,csao_reject,I06800,275,1,0,beverage,62.0
CE0017438,S001884,I01449,add,I01449,209,1,-1,,
CE0017439,S001884,I01447,add,I01449|I01447,399,2,-1,,
CE0017440,S001884,I01453,csao_reject,I01449|I01447,399,2,0,dessert,57.0
CE0017441,S001884,I01456,csao_reject,I01449|I01447,399,2,0,beverage,66.0
CE0017442,S001884,I01452,csao_reject,I01449|I01447,399,2,0,side,76.0
CE0017443,S001884,I01455,csao_accept,I01449|I01447,399,2,1,beverage,47.0
CE0017444,S001884,I01455,add,I01449|I01447|I01455,446,3,-1,,
CE0017445,S001885,I05253,add,I05253,250,1,-1,,
CE0017446,S001885,I05255,csao_reject,I05253,250,1,0,side,112.0
CE0017447,S001885,I05256,csao_reject,I05253,250,1,0,side,150.0
CE0017448,S001885,I05257,csao_accept,I05253,250,1,1,side,137.0
CE0017449,S001885,I05257,add,I05253|I05257,387,2,-1,,
CE0017450,S001885,I05259,csao_accept,I05253|I05257,387,2,1,dessert,100.0
CE0017451,S001885,I05259,add,I05253|I05257|I05259,487,3,-1,,
CE0017452,S001885,I05261,csao_reject,I05253|I05257|I05259,487,3,0,beverage,62.0
CE0017453,S001885,I05258,csao_reject,I05253|I05257|I05259,487,3,0,dessert,125.0
CE0017454,S001885,I05260,csao_reject,I05253|I05257|I05259,487,3,0,beverage,50.0
CE0017455,S001886,I06866,add,I06866,114,1,-1,,
CE0017456,S001886,I06868,add,I06866|I06868,171,2,-1,,
CE0017457,S001886,I06874,csao_accept,I06866|I06868,171,2,1,beverage,28.0
CE0017458,S001886,I06874,add,I06866|I06868|I06874,199,3,-1,,
CE0017459,S001886,I06871,csao_accept,I06866|I06868|I06874,199,3,1,side,19.0
CE0017460,S001886,I06871,add,I06866|I06868|I06874|I06871,218,4,-1,,
CE0017461,S001886,I06872,csao_accept,I06866|I06868|I06874|I06871,218,4,1,dessert,76.0
CE0017462,S001886,I06872,add,I06866|I06868|I06874|I06871|I06872,294,5,-1,,
CE0017463,S001886,I06870,csao_accept,I06866|I06868|I06874|I06871|I06872,294,5,1,side,14.0
CE0017464,S001886,I06870,add,I06866|I06868|I06874|I06871|I06872|I06870,308,6,-1,,
CE0017465,S001887,I04942,add,I04942,325,1,-1,,
CE0017466,S001887,I04944,csao_reject,I04942,325,1,0,side,137.0
CE0017467,S001887,I04945,csao_reject,I04942,325,1,0,side,112.0
CE0017468,S001887,I04949,csao_accept,I04942,325,1,1,beverage,62.0
CE0017469,S001887,I04949,add,I04942|I04949,387,2,-1,,
CE0017470,S001887,I04946,csao_reject,I04942|I04949,387,2,0,side,150.0
CE0017471,S001887,I04950,csao_reject,I04942|I04949,387,2,0,beverage,50.0
CE0017472,S001887,I04947,csao_reject,I04942|I04949,387,2,0,dessert,100.0
CE0017473,S001887,I04948,csao_accept,I04942|I04949,387,2,1,dessert,125.0
CE0017474,S001887,I04948,add,I04942|I04949|I04948,512,3,-1,,
CE0017475,S001888,I02571,add,I02571,286,1,-1,,
CE0017476,S001888,I02575,csao_accept,I02571,286,1,1,side,121.0
CE0017477,S001888,I02575,add,I02571|I02575,407,2,-1,,
CE0017478,S001888,I02578,csao_reject,I02571|I02575,407,2,0,dessert,110.0
CE0017479,S001888,I02577,csao_accept,I02571|I02575,407,2,1,side,132.0
CE0017480,S001888,I02577,add,I02571|I02575|I02577,539,3,-1,,
CE0017481,S001888,I02576,csao_accept,I02571|I02575|I02577,539,3,1,side,99.0
CE0017482,S001888,I02576,add,I02571|I02575|I02577|I02576,638,4,-1,,
CE0017483,S001888,I02581,csao_reject,I02571|I02575|I02577|I02576,638,4,0,beverage,44.0
CE0017484,S001888,I02580,csao_reject,I02571|I02575|I02577|I02576,638,4,0,beverage,55.0
CE0017485,S001889,I06545,add,I06545,88,1,-1,,
CE0017486,S001889,I06544,add,I06545|I06544,220,2,-1,,
CE0017487,S001889,I06552,csao_reject,I06545|I06544,220,2,0,dessert,55.0
CE0017488,S001889,I06548,csao_accept,I06545|I06544,220,2,1,side,33.0
CE0017489,S001889,I06548,add,I06545|I06544|I06548,253,3,-1,,
CE0017490,S001889,I06550,csao_accept,I06545|I06544|I06548,253,3,1,side,33.0
CE0017491,S001889,I06550,add,I06545|I06544|I06548|I06550,286,4,-1,,
CE0017492,S001889,I06549,csao_accept,I06545|I06544|I06548|I06550,286,4,1,side,44.0
CE0017493,S001889,I06549,add,I06545|I06544|I06548|I06550|I06549,330,5,-1,,
CE0017494,S001889,I06553,csao_accept,I06545|I06544|I06548|I06550|I06549,330,5,1,beverage,44.0
CE0017495,S001889,I06553,add,I06545|I06544|I06548|I06550|I06549|I06553,374,6,-1,,
CE0017496,S001889,I06554,csao_reject,I06545|I06544|I06548|I06550|I06549|I06553,374,6,0,beverage,38.0
CE0017497,S001890,I04773,add,I04773,150,1,-1,,
CE0017498,S001890,I04771,add,I04773|I04771,187,2,-1,,
CE0017499,S001890,I04774,csao_reject,I04773|I04771,187,2,0,side,18.0
CE0017500,S001890,I04779,csao_accept,I04773|I04771,187,2,1,beverage,75.0
CE0017501,S001890,I04779,add,I04773|I04771|I04779,262,3,-1,,
CE0017502,S001890,I04775,csao_reject,I04773|I04771|I04779,262,3,0,side,25.0
CE0017503,S001890,I04776,csao_reject,I04773|I04771|I04779,262,3,0,dessert,100.0
CE0017504,S001891,I02842,add,I02842,182,1,-1,,
CE0017505,S001891,I02843,add,I02842|I02843,350,2,-1,,
CE0017506,S001891,I02848,csao_reject,I02842|I02843,350,2,0,beverage,70.0
CE0017507,S001891,I02845,csao_accept,I02842|I02843,350,2,1,side,112.0
CE0017508,S001891,I02845,add,I02842|I02843|I02845,462,3,-1,,
CE0017509,S001891,I02847,csao_accept,I02842|I02843|I02845,462,3,1,dessert,140.0
CE0017510,S001891,I02847,add,I02842|I02843|I02845|I02847,602,4,-1,,
CE0017511,S001891,I02849,csao_reject,I02842|I02843|I02845|I02847,602,4,0,beverage,168.0
CE0017512,S001891,I02846,csao_accept,I02842|I02843|I02845|I02847,602,4,1,dessert,84.0
CE0017513,S001891,I02846,add,I02842|I02843|I02845|I02847|I02846,686,5,-1,,
CE0017514,S001892,I05968,add,I05968,200,1,-1,,
CE0017515,S001892,I05970,csao_accept,I05968,200,1,1,side,37.0
CE0017516,S001892,I05970,add,I05968|I05970,237,2,-1,,
CE0017517,S001892,I05975,csao_accept,I05968|I05970,237,2,1,beverage,162.0
CE0017518,S001892,I05975,add,I05968|I05970|I05975,399,3,-1,,
CE0017519,S001892,I05973,csao_accept,I05968|I05970|I05975,399,3,1,dessert,225.0
CE0017520,S001892,I05973,add,I05968|I05970|I05975|I05973,624,4,-1,,
CE0017521,S001892,I05971,csao_accept,I05968|I05970|I05975|I05973,624,4,1,side,50.0
CE0017522,S001892,I05971,add,I05968|I05970|I05975|I05973|I05971,674,5,-1,,
CE0017523,S001892,I05972,csao_reject,I05968|I05970|I05975|I05973|I05971,674,5,0,dessert,150.0
CE0017524,S001892,I05974,csao_reject,I05968|I05970|I05975|I05973|I05971,674,5,0,beverage,125.0
CE0017525,S001893,I05172,add,I05172,104,1,-1,,
CE0017526,S001893,I05176,csao_reject,I05172,104,1,0,side,23.0
CE0017527,S001893,I05180,csao_reject,I05172,104,1,0,beverage,19.0
CE0017528,S001893,I05178,csao_reject,I05172,104,1,0,dessert,47.0
CE0017529,S001893,I05175,csao_reject,I05172,104,1,0,side,28.0
CE0017530,S001893,I05179,csao_accept,I05172,104,1,1,beverage,47.0
CE0017531,S001893,I05179,add,I05172|I05179,151,2,-1,,
CE0017532,S001893,I05177,csao_accept,I05172|I05179,151,2,1,dessert,57.0
CE0017533,S001893,I05177,add,I05172|I05179|I05177,208,3,-1,,
CE0017534,S001894,I04989,add,I04989,198,1,-1,,
CE0017535,S001894,I04994,csao_accept,I04989,198,1,1,dessert,198.0
CE0017536,S001894,I04994,add,I04989|I04994,396,2,-1,,
CE0017537,S001894,I04993,csao_accept,I04989|I04994,396,2,1,dessert,132.0
CE0017538,S001894,I04993,add,I04989|I04994|I04993,528,3,-1,,
CE0017539,S001894,I04996,csao_reject,I04989|I04994|I04993,528,3,0,beverage,143.0
CE0017540,S001894,I04995,csao_reject,I04989|I04994|I04993,528,3,0,beverage,110.0
CE0017541,S001894,I04991,csao_reject,I04989|I04994|I04993,528,3,0,side,33.0
CE0017542,S001894,I04992,csao_reject,I04989|I04994|I04993,528,3,0,side,44.0
CE0017543,S001895,I06353,add,I06353,110,1,-1,,
CE0017544,S001895,I06351,add,I06353|I06351,242,2,-1,,
CE0017545,S001895,I06358,csao_accept,I06353|I06351,242,2,1,beverage,132.0
CE0017546,S001895,I06358,add,I06353|I06351|I06358,374,3,-1,,
CE0017547,S001895,I06357,csao_reject,I06353|I06351|I06358,374,3,0,dessert,110.0
CE0017548,S001895,I06354,csao_reject,I06353|I06351|I06358,374,3,0,side,88.0
CE0017549,S001895,I06359,csao_accept,I06353|I06351|I06358,374,3,1,beverage,55.0
CE0017550,S001895,I06359,add,I06353|I06351|I06358|I06359,429,4,-1,,
CE0017551,S001896,I02334,add,I02334,242,1,-1,,
CE0017552,S001896,I02337,csao_reject,I02334,242,1,0,side,27.0
CE0017553,S001896,I02339,csao_accept,I02334,242,1,1,side,66.0
CE0017554,S001896,I02339,add,I02334|I02339,308,2,-1,,
CE0017555,S001896,I02336,csao_accept,I02334|I02339,308,2,1,side,55.0
CE0017556,S001896,I02336,add,I02334|I02339|I02336,363,3,-1,,
CE0017557,S001896,I02341,csao_reject,I02334|I02339|I02336,363,3,0,dessert,66.0
CE0017558,S001896,I02343,csao_accept,I02334|I02339|I02336,363,3,1,beverage,44.0
CE0017559,S001896,I02343,add,I02334|I02339|I02336|I02343,407,4,-1,,
CE0017560,S001896,I02342,csao_accept,I02334|I02339|I02336|I02343,407,4,1,beverage,77.0
CE0017561,S001896,I02342,add,I02334|I02339|I02336|I02343|I02342,484,5,-1,,
CE0017562,S001896,I02338,csao_reject,I02334|I02339|I02336|I02343|I02342,484,5,0,side,132.0
CE0017563,S001897,I00599,add,I00599,77,1,-1,,
CE0017564,S001897,I00600,add,I00599|I00600,209,2,-1,,
CE0017565,S001897,I00602,csao_reject,I00599|I00600,209,2,0,side,44.0
CE0017566,S001897,I00605,csao_accept,I00599|I00600,209,2,1,dessert,66.0
CE0017567,S001897,I00605,add,I00599|I00600|I00605,275,3,-1,,
CE0017568,S001897,I00607,csao_accept,I00599|I00600|I00605,275,3,1,beverage,44.0
CE0017569,S001897,I00607,add,I00599|I00600|I00605|I00607,319,4,-1,,
CE0017570,S001897,I00606,csao_accept,I00599|I00600|I00605|I00607,319,4,1,beverage,38.0
CE0017571,S001897,I00606,add,I00599|I00600|I00605|I00607|I00606,357,5,-1,,
CE0017572,S001897,I00603,csao_reject,I00599|I00600|I00605|I00607|I00606,357,5,0,side,33.0
CE0017573,S001897,I00601,csao_accept,I00599|I00600|I00605|I00607|I00606,357,5,1,side,33.0
CE0017574,S001897,I00601,add,I00599|I00600|I00605|I00607|I00606|I00601,390,6,-1,,
CE0017575,S001897,I00604,csao_accept,I00599|I00600|I00605|I00607|I00606|I00601,390,6,1,dessert,55.0
CE0017576,S001897,I00604,add,I00599|I00600|I00605|I00607|I00606|I00601|I00604,445,7,-1,,
CE0017577,S001898,I00241,add,I00241,123,1,-1,,
CE0017578,S001898,I00240,add,I00241|I00240,237,2,-1,,
CE0017579,S001898,I00244,csao_reject,I00241|I00240,237,2,0,dessert,95.0
CE0017580,S001898,I00243,csao_reject,I00241|I00240,237,2,0,side,85.0
CE0017581,S001898,I00245,csao_reject,I00241|I00240,237,2,0,dessert,57.0
CE0017582,S001898,I00242,csao_reject,I00241|I00240,237,2,0,side,76.0
CE0017583,S001898,I00247,csao_reject,I00241|I00240,237,2,0,beverage,47.0
CE0017584,S001899,I05557,add,I05557,187,1,-1,,
CE0017585,S001899,I05560,csao_reject,I05557,187,1,0,side,37.0
CE0017586,S001899,I05563,csao_reject,I05557,187,1,0,beverage,25.0
CE0017587,S001899,I05559,csao_reject,I05557,187,1,0,side,31.0
CE0017588,S001899,I05564,csao_reject,I05557,187,1,0,beverage,62.0
CE0017589,S001899,I05561,csao_accept,I05557,187,1,1,dessert,62.0
CE0017590,S001899,I05561,add,I05557|I05561,249,2,-1,,
CE0017591,S001899,I05562,csao_accept,I05557|I05561,249,2,1,dessert,75.0
CE0017592,S001899,I05562,add,I05557|I05561|I05562,324,3,-1,,
CE0017593,S001900,I02551,add,I02551,308,1,-1,,
CE0017594,S001900,I02561,csao_reject,I02551,308,1,0,beverage,44.0
CE0017595,S001900,I02560,csao_reject,I02551,308,1,0,beverage,38.0
CE0017596,S001900,I02559,csao_reject,I02551,308,1,0,dessert,55.0
CE0017597,S001900,I02555,csao_accept,I02551,308,1,1,side,33.0
CE0017598,S001900,I02555,add,I02551|I02555,341,2,-1,,
CE0017599,S001900,I02556,csao_accept,I02551|I02555,341,2,1,side,33.0
CE0017600,S001900,I02556,add,I02551|I02555|I02556,374,3,-1,,
CE0017601,S001900,I02558,csao_reject,I02551|I02555|I02556,374,3,0,dessert,66.0
CE0017602,S001900,I02557,csao_reject,I02551|I02555|I02556,374,3,0,side,44.0
CE0017603,S001901,I02711,add,I02711,308,1,-1,,
CE0017604,S001901,I02712,csao_reject,I02711,308,1,0,side,56.0
CE0017605,S001901,I02713,csao_reject,I02711,308,1,0,side,84.0
CE0017606,S001901,I02714,csao_accept,I02711,308,1,1,dessert,125.0
CE0017607,S001901,I02714,add,I02711|I02714,433,2,-1,,
CE0017608,S001901,I02716,csao_reject,I02711|I02714,433,2,0,beverage,98.0
CE0017609,S001901,I02715,csao_reject,I02711|I02714,433,2,0,dessert,84.0
CE0017610,S001901,I02717,csao_accept,I02711|I02714,433,2,1,beverage,70.0
CE0017611,S001901,I02717,add,I02711|I02714|I02717,503,3,-1,,
CE0017612,S001902,I06271,add,I06271,66,1,-1,,
CE0017613,S001902,I06274,add,I06271|I06274,198,2,-1,,
CE0017614,S001902,I06276,csao_reject,I06271|I06274,198,2,0,side,16.0
CE0017615,S001902,I06275,csao_accept,I06271|I06274,198,2,1,side,22.0
CE0017616,S001902,I06275,add,I06271|I06274|I06275,220,3,-1,,
CE0017617,S001902,I06279,csao_accept,I06271|I06274|I06275,220,3,1,beverage,33.0
CE0017618,S001902,I06279,add,I06271|I06274|I06275|I06279,253,4,-1,,
CE0017619,S001902,I06280,csao_accept,I06271|I06274|I06275|I06279,253,4,1,beverage,66.0
CE0017620,S001902,I06280,add,I06271|I06274|I06275|I06279|I06280,319,5,-1,,
CE0017621,S001903,I07708,add,I07708,33,1,-1,,
CE0017622,S001903,I07714,csao_accept,I07708,33,1,1,dessert,55.0
CE0017623,S001903,I07714,add,I07708|I07714,88,2,-1,,
CE0017624,S001903,I07715,csao_reject,I07708|I07714,88,2,0,beverage,33.0
CE0017625,S001903,I07711,csao_reject,I07708|I07714,88,2,0,side,16.0
CE0017626,S001903,I07712,csao_reject,I07708|I07714,88,2,0,side,22.0
CE0017627,S001903,I07716,csao_reject,I07708|I07714,88,2,0,beverage,66.0
CE0017628,S001903,I07713,csao_accept,I07708|I07714,88,2,1,dessert,88.0
CE0017629,S001903,I07713,add,I07708|I07714|I07713,176,3,-1,,
CE0017630,S001904,I01692,add,I01692,142,1,-1,,
CE0017631,S001904,I01698,csao_accept,I01692,142,1,1,beverage,123.0
CE0017632,S001904,I01698,add,I01692|I01698,265,2,-1,,
CE0017633,S001904,I01694,csao_accept,I01692|I01698,265,2,1,side,28.0
CE0017634,S001904,I01694,add,I01692|I01698|I01694,293,3,-1,,
CE0017635,S001904,I01693,csao_accept,I01692|I01698|I01694,293,3,1,side,38.0
CE0017636,S001904,I01693,add,I01692|I01698|I01694|I01693,331,4,-1,,
CE0017637,S001904,I01697,csao_accept,I01692|I01698|I01694|I01693,331,4,1,beverage,95.0
CE0017638,S001904,I01697,add,I01692|I01698|I01694|I01693|I01697,426,5,-1,,
CE0017639,S001904,I01695,csao_accept,I01692|I01698|I01694|I01693|I01697,426,5,1,dessert,171.0
CE0017640,S001904,I01695,add,I01692|I01698|I01694|I01693|I01697|I01695,597,6,-1,,
CE0017641,S001904,I01696,csao_accept,I01692|I01698|I01694|I01693|I01697|I01695,597,6,1,dessert,114.0
CE0017642,S001904,I01696,add,I01692|I01698|I01694|I01693|I01697|I01695|I01696,711,7,-1,,
CE0017643,S001905,I00945,add,I00945,437,1,-1,,
CE0017644,S001905,I00944,add,I00945|I00944,737,2,-1,,
CE0017645,S001905,I00953,csao_reject,I00945|I00944,737,2,0,beverage,87.0
CE0017646,S001905,I00949,csao_reject,I00945|I00944,737,2,0,side,125.0
CE0017647,S001905,I00947,csao_accept,I00945|I00944,737,2,1,side,175.0
CE0017648,S001905,I00947,add,I00945|I00944|I00947,912,3,-1,,
CE0017649,S001905,I00950,csao_reject,I00945|I00944|I00947,912,3,0,dessert,225.0
CE0017650,S001905,I00948,csao_reject,I00945|I00944|I00947,912,3,0,side,112.0
CE0017651,S001905,I00952,csao_reject,I00945|I00944|I00947,912,3,0,beverage,100.0
CE0017652,S001906,I05203,add,I05203,28,1,-1,,
CE0017653,S001906,I05210,csao_reject,I05203,28,1,0,beverage,28.0
CE0017654,S001906,I05205,csao_reject,I05203,28,1,0,side,19.0
CE0017655,S001906,I05209,csao_reject,I05203,28,1,0,beverage,57.0
CE0017656,S001906,I05206,csao_reject,I05203,28,1,0,side,14.0
CE0017657,S001906,I05207,csao_accept,I05203,28,1,1,dessert,76.0
CE0017658,S001906,I05207,add,I05203|I05207,104,2,-1,,
CE0017659,S001906,I05208,csao_reject,I05203|I05207,104,2,0,dessert,47.0
CE0017660,S001907,I04280,add,I04280,171,1,-1,,
CE0017661,S001907,I04286,csao_accept,I04280,171,1,1,dessert,95.0
CE0017662,S001907,I04286,add,I04280|I04286,266,2,-1,,
CE0017663,S001907,I04287,csao_reject,I04280|I04286,266,2,0,dessert,57.0
CE0017664,S001907,I04284,csao_reject,I04280|I04286,266,2,0,side,85.0
CE0017665,S001907,I04288,csao_accept,I04280|I04286,266,2,1,beverage,114.0
CE0017666,S001907,I04288,add,I04280|I04286|I04288,380,3,-1,,
CE0017667,S001907,I04285,csao_accept,I04280|I04286|I04288,380,3,1,side,76.0
CE0017668,S001907,I04285,add,I04280|I04286|I04288|I04285,456,4,-1,,
CE0017669,S001907,I04289,csao_accept,I04280|I04286|I04288|I04285,456,4,1,beverage,47.0
CE0017670,S001907,I04289,add,I04280|I04286|I04288|I04285|I04289,503,5,-1,,
CE0017671,S001908,I07273,add,I07273,66,1,-1,,
CE0017672,S001908,I07274,add,I07273|I07274,99,2,-1,,
CE0017673,S001908,I07280,csao_reject,I07273|I07274,99,2,0,beverage,66.0
CE0017674,S001908,I07278,csao_reject,I07273|I07274,99,2,0,dessert,88.0
CE0017675,S001908,I07277,csao_reject,I07273|I07274,99,2,0,side,16.0
CE0017676,S001908,I07276,csao_accept,I07273|I07274,99,2,1,side,22.0
CE0017677,S001908,I07276,add,I07273|I07274|I07276,121,3,-1,,
CE0017678,S001908,I07281,csao_reject,I07273|I07274|I07276,121,3,0,beverage,33.0
CE0017679,S001908,I07279,csao_reject,I07273|I07274|I07276,121,3,0,dessert,55.0
CE0017680,S001909,I03416,add,I03416,200,1,-1,,
CE0017681,S001909,I03424,csao_reject,I03416,200,1,0,beverage,162.0
CE0017682,S001909,I03421,csao_reject,I03416,200,1,0,dessert,150.0
CE0017683,S001909,I03423,csao_reject,I03416,200,1,0,beverage,125.0
CE0017684,S001909,I03422,csao_accept,I03416,200,1,1,dessert,225.0
CE0017685,S001909,I03422,add,I03416|I03422,425,2,-1,,
CE0017686,S001909,I03419,csao_reject,I03416|I03422,425,2,0,side,37.0
CE0017687,S001910,I03762,add,I03762,57,1,-1,,
CE0017688,S001910,I03763,add,I03762|I03763,171,2,-1,,
CE0017689,S001910,I03769,csao_accept,I03762|I03763,171,2,1,beverage,57.0
CE0017690,S001910,I03769,add,I03762|I03763|I03769,228,3,-1,,
CE0017691,S001910,I03767,csao_reject,I03762|I03763|I03769,228,3,0,dessert,47.0
CE0017692,S001910,I03770,csao_reject,I03762|I03763|I03769,228,3,0,beverage,28.0
CE0017693,S001910,I03766,csao_accept,I03762|I03763|I03769,228,3,1,side,14.0
CE0017694,S001910,I03766,add,I03762|I03763|I03769|I03766,242,4,-1,,
CE0017695,S001911,I01300,add,I01300,224,1,-1,,
CE0017696,S001911,I01299,add,I01300|I01299,434,2,-1,,
CE0017697,S001911,I01301,csao_accept,I01300|I01299,434,2,1,side,56.0
CE0017698,S001911,I01301,add,I01300|I01299|I01301,490,3,-1,,
CE0017699,S001911,I01303,csao_reject,I01300|I01299|I01301,490,3,0,dessert,251.0
CE0017700,S001911,I01304,csao_reject,I01300|I01299|I01301,490,3,0,dessert,168.0
CE0017701,S001911,I01302,csao_accept,I01300|I01299|I01301,490,3,1,side,42.0
CE0017702,S001911,I01302,add,I01300|I01299|I01301|I01302,532,4,-1,,
CE0017703,S001912,I05232,add,I05232,152,1,-1,,
CE0017704,S001912,I05237,csao_reject,I05232,152,1,0,dessert,171.0
CE0017705,S001912,I05240,csao_reject,I05232,152,1,0,beverage,95.0
